nome,email,regione,provincia,sito,telefono,url_fonte
Cantina Tre Secoli,info@tresecoli.com,Piemonte,Asti,https://api.whatsapp.com/send?text=Cantina+Tre+Secoli %0A%0A https://www.bereilvino.it/cantina/cantina-tre-secoli/,,https://www.bereilvino.it/cantina/cantina-tre-secoli/
Cantina Trexenta,info@cantinatrexenta.it,Sardegna,Cagliari,https://api.whatsapp.com/send?text=Cantina+Trexenta %0A%0A https://www.bereilvino.it/cantina/cantina-trexenta/,,https://www.bereilvino.it/cantina/cantina-trexenta/
Cantina Tudernum,info@tudernum.it,Umbria,Perugia,https://api.whatsapp.com/send?text=Cantina+Tudernum %0A%0A https://www.bereilvino.it/cantina/cantina-tudernum/,,https://www.bereilvino.it/cantina/cantina-tudernum/
Cantina Turina F.lli,info@turinavini.it,Lombardia,Brescia,https://api.whatsapp.com/send?text=Cantina+Turina+F.lli %0A%0A https://www.bereilvino.it/cantina/cantina-turina-f-lli/,,https://www.bereilvino.it/cantina/cantina-turina-f-lli/
Cantina Val di Neto,info@cantinavaldineto.com,Calabria,Catanzaro,https://api.whatsapp.com/send?text=Cantina+Val+di+Neto %0A%0A https://www.bereilvino.it/cantina/cantina-val-di-neto/,,https://www.bereilvino.it/cantina/cantina-val-di-neto/
Cantina Valdadige,info@cantinavaldadige.it,Veneto,Verona,https://api.whatsapp.com/send?text=Cantina+Valdadige %0A%0A https://www.bereilvino.it/cantina/cantina-valdadige/,,https://www.bereilvino.it/cantina/cantina-valdadige/
Cantina Valente,info@cantinavalente.it,Lombardia,Mantova,https://api.whatsapp.com/send?text=Cantina+Valente %0A%0A https://www.bereilvino.it/cantina/cantina-valente/,,https://www.bereilvino.it/cantina/cantina-valente/
Cantina Valtappino,info@cantinavaltappino.com,Molise,Campobasso,https://api.whatsapp.com/send?text=Cantina+Valtappino %0A%0A https://www.bereilvino.it/cantina/cantina-valtappino/,,https://www.bereilvino.it/cantina/cantina-valtappino/
Cantina Valtidone,segreteria@cantinavaltidone.it,Emilia Romagna,Piacenza,https://api.whatsapp.com/send?text=Cantina+Valtidone %0A%0A https://www.bereilvino.it/cantina/cantina-valtidone/,,https://www.bereilvino.it/cantina/cantina-valtidone/
Cantina VentiVenti,info@ventiventi.it,Emilia Romagna,Modena,https://api.whatsapp.com/send?text=Cantina+VentiVenti+%E2%80%93+Il+Borghetto %0A%0A https://www.bereilvino.it/cantina/cantina-ventiventi-il-borghetto/,,https://www.bereilvino.it/cantina/cantina-ventiventi-il-borghetto/
Cantina Vietti,info@vietti.com,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+Vietti %0A%0A https://www.bereilvino.it/cantina/cantina-vietti/,,https://www.bereilvino.it/cantina/cantina-vietti/
Cantina Vignaioli Elvio Pertinace,pertinace@pertinace.it,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+Vignaioli+Elvio+Pertinace %0A%0A https://www.bereilvino.it/cantina/cantina-vignaioli-elvio-pertinace/,,https://www.bereilvino.it/cantina/cantina-vignaioli-elvio-pertinace/
Cantina Villafranca,info@cantinavillafranca.it,Lazio,Roma,https://api.whatsapp.com/send?text=Cantina+Villafranca %0A%0A https://www.bereilvino.it/cantina/cantina-villafranca/,,https://www.bereilvino.it/cantina/cantina-villafranca/
Cantina Zannini,cantinazannini@libero.it,Campania,Caserta,https://api.whatsapp.com/send?text=Cantina+Zannini %0A%0A https://www.bereilvino.it/cantina/cantina-zannini/,,https://www.bereilvino.it/cantina/cantina-zannini/
Cantina Zazzera,info@zazzeravignevini.it,Umbria,Perugia,https://api.whatsapp.com/send?text=Cantina+Zazzera %0A%0A https://www.bereilvino.it/cantina/cantina-zazzera/,,https://www.bereilvino.it/cantina/cantina-zazzera/
Cantina Ziliani Chiara,info@cantinachiaraziliani.it,Lombardia,Brescia,https://api.whatsapp.com/send?text=Cantina+Ziliani+Chiara %0A%0A https://www.bereilvino.it/cantina/cantina-ziliani-chiara/,,https://www.bereilvino.it/cantina/cantina-ziliani-chiara/
Cantina Zorzon,info@zorzon.it,Friuli Venezia Giulia,Gorizia,https://api.whatsapp.com/send?text=Cantina+Zorzon %0A%0A https://www.bereilvino.it/cantina/cantina-zorzon/,,https://www.bereilvino.it/cantina/cantina-zorzon/
Cantina d&#039;Isera,info@cantinaisera.it,Trentino Alto Adige,Trento,https://api.whatsapp.com/send?text=Cantina+d%E2%80%99Isera %0A%0A https://www.bereilvino.it/cantina/cantina-disera/,,https://www.bereilvino.it/cantina/cantina-disera/
Cantina dei Colli Novaresi,info@cantinecollinovaresi.com,Piemonte,Novara,https://api.whatsapp.com/send?text=Cantina+dei+Colli+Novaresi %0A%0A https://www.bereilvino.it/cantina/cantina-dei-colli-novaresi/,,https://www.bereilvino.it/cantina/cantina-dei-colli-novaresi/
Cantina dei Colli Ripani,info@colliripani.com,Marche,Ascoli Piceno,https://api.whatsapp.com/send?text=Cantina+dei+Colli+Ripani %0A%0A https://www.bereilvino.it/cantina/cantina-dei-colli-ripani/,,https://www.bereilvino.it/cantina/cantina-dei-colli-ripani/
Cantina dei Monaci,info@cantinadeimonaci.it,Campania,Avellino,https://api.whatsapp.com/send?text=Cantina+dei+Monaci %0A%0A https://www.bereilvino.it/cantina/cantina-dei-monaci/,,https://www.bereilvino.it/cantina/cantina-dei-monaci/
Cantina dei Produttori Nebbiolo di Carema,cantinaproduttori@caremadoc.it,Piemonte,Torino,https://api.whatsapp.com/send?text=Cantina+dei+Produttori+Nebbiolo+di+Carema %0A%0A https://www.bereilvino.it/cantina/cantina-dei-produttori-nebbiolo-di-carema/,,https://www.bereilvino.it/cantina/cantina-dei-produttori-nebbiolo-di-carema/
Cantina del Barone,info@cantinadelbarone.it,Campania,Avellino,https://api.whatsapp.com/send?text=Cantina+del+Barone %0A%0A https://www.bereilvino.it/cantina/cantina-del-barone/,,https://www.bereilvino.it/cantina/cantina-del-barone/
Cantina del Castello,cantinacastello@cantinacastello.it,Veneto,Verona,https://api.whatsapp.com/send?text=Cantina+del+Castello %0A%0A https://www.bereilvino.it/cantina/cantina-del-castello/,,https://www.bereilvino.it/cantina/cantina-del-castello/
Cantina del Dolcetto di Dogliani,info@cantinadolcettodogliani.it,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+del+Dolcetto+di+Dogliani %0A%0A https://www.bereilvino.it/cantina/cantina-del-dolcetto-di-dogliani/,,https://www.bereilvino.it/cantina/cantina-del-dolcetto-di-dogliani/
Cantina del Glicine,info@cantinadelglicine.com,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+del+Glicine %0A%0A https://www.bereilvino.it/cantina/cantina-del-glicine/,,https://www.bereilvino.it/cantina/cantina-del-glicine/
Cantina del Mandrolisai,info@cantinadelmandrolisai.com,Sardegna,Nuoro,https://api.whatsapp.com/send?text=Cantina+del+Mandrolisai %0A%0A https://www.bereilvino.it/cantina/cantina-del-mandrolisai/,,https://www.bereilvino.it/cantina/cantina-del-mandrolisai/
Cantina del Nebbiolo,wine@cantinadelnebbiolo.com,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+del+Nebbiolo %0A%0A https://www.bereilvino.it/cantina/cantina-del-nebbiolo/,,https://www.bereilvino.it/cantina/cantina-del-nebbiolo/
Cantina del Pino,renato@cantinadelpino.com,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+del+Pino %0A%0A https://www.bereilvino.it/cantina/cantina-del-pino/,,https://www.bereilvino.it/cantina/cantina-del-pino/
Cantina del Taburno,info@cantinadeltaburno.it,Campania,Benevento,https://api.whatsapp.com/send?text=Cantina+del+Taburno %0A%0A https://www.bereilvino.it/cantina/cantina-del-taburno/,,https://www.bereilvino.it/cantina/cantina-del-taburno/
Cantina del Tufaio,info@cantinadeltufaio.it,Lazio,Roma,https://api.whatsapp.com/send?text=Cantina+del+Tufaio %0A%0A https://www.bereilvino.it/cantina/cantina-del-tufaio/,,https://www.bereilvino.it/cantina/cantina-del-tufaio/
Cantina del Vermentino Monti,info@vermentinomonti.it,Sardegna,Sassari,https://api.whatsapp.com/send?text=Cantina+del+Vermentino+Monti %0A%0A https://www.bereilvino.it/cantina/cantina-del-vermentino-monti/,,https://www.bereilvino.it/cantina/cantina-del-vermentino-monti/
Cantina del Vesuvio,info@cantinadelvesuvio.it,Campania,Napoli,https://api.whatsapp.com/send?text=Cantina+del+Vesuvio %0A%0A https://www.bereilvino.it/cantina/cantina-del-vesuvio/,,https://www.bereilvino.it/cantina/cantina-del-vesuvio/
Cantina dell&#039;Angelo,info@cantinedellangelo.com,Campania,Avellino,https://api.whatsapp.com/send?text=Cantina+dell%E2%80%99Angelo %0A%0A https://www.bereilvino.it/cantina/cantina-dellangelo/,,https://www.bereilvino.it/cantina/cantina-dellangelo/
Cantina della Porta Rossa,info@portarossa.it,Piemonte,Cuneo,https://api.whatsapp.com/send?text=Cantina+della+Porta+Rossa %0A%0A https://www.bereilvino.it/cantina/cantina-della-porta-rossa/,,https://www.bereilvino.it/cantina/cantina-della-porta-rossa/
Cantina delle Colline Pisane,cantina@cantinacollinepisane.it,Toscana,Pisa,https://api.whatsapp.com/send?text=Cantina+delle+Colline+Pisane %0A%0A https://www.bereilvino.it/cantina/cantina-delle-colline-pisane/,,https://www.bereilvino.it/cantina/cantina-delle-colline-pisane/
Cantina di Carpi e Sorbara,carpi@cantinadicarpi.it,Emilia Romagna,Modena,https://api.whatsapp.com/send?text=Cantina+di+Carpi+e+Sorbara %0A%0A https://www.bereilvino.it/cantina/cantina-di-carpi-e-sorbara/,,https://www.bereilvino.it/cantina/cantina-di-carpi-e-sorbara/
Cantina di Conegliano e Vittorio Veneto,info@cantinacovive.it,Veneto,Treviso,https://api.whatsapp.com/send?text=Cantina+di+Conegliano+e+Vittorio+Veneto %0A%0A https://www.bereilvino.it/cantina/cantina-di-conegliano-e-vittorio-veneto/,,https://www.bereilvino.it/cantina/cantina-di-conegliano-e-vittorio-veneto/
Cantina di Custoza,info@cantinadicustoza.it,Veneto,Verona,https://api.whatsapp.com/send?text=Cantina+di+Custoza %0A%0A https://www.bereilvino.it/cantina/cantina-di-custoza/,,https://www.bereilvino.it/cantina/cantina-di-custoza/
Cantina di Lisandro,info@cantinadilisandro.it,Campania,Caserta,https://api.whatsapp.com/send?text=Cantina+di+Lisandro %0A%0A https://www.bereilvino.it/cantina/cantina-di-lisandro/,,https://www.bereilvino.it/cantina/cantina-di-lisandro/
Cantina di Mogoro,info@cantinadimogoro.it,Sardegna,Oristano,https://api.whatsapp.com/send?text=Cantina+di+Mogoro %0A%0A https://www.bereilvino.it/cantina/cantina-di-mogoro/,,https://www.bereilvino.it/cantina/cantina-di-mogoro/
Cantina di Montalcino,info@cantinadimontalcino.it,Toscana,Siena,https://api.whatsapp.com/send?text=Cantina+di+Montalcino %0A%0A https://www.bereilvino.it/cantina/cantina-di-montalcino/,,https://www.bereilvino.it/cantina/cantina-di-montalcino/
Cantina di Monteforte,info@cantinadimonteforte.it,Veneto,Verona,https://api.whatsapp.com/send?text=Cantina+di+Monteforte %0A%0A https://www.bereilvino.it/cantina/cantina-di-monteforte/,,https://www.bereilvino.it/cantina/cantina-di-monteforte/
Cantina di Nizza,nizza@nizza.it,Piemonte,Asti,https://api.whatsapp.com/send?text=Cantina+di+Nizza %0A%0A https://www.bereilvino.it/cantina/cantina-di-nizza/,,https://www.bereilvino.it/cantina/cantina-di-nizza/
Cantina di Quartu S. Elena,cantinasocialequartu@tiscali.it,Sardegna,Cagliari,https://api.whatsapp.com/send?text=Cantina+di+Quartu+S.+Elena %0A%0A https://www.bereilvino.it/cantina/cantina-di-quartu-s-elena/,,https://www.bereilvino.it/cantina/cantina-di-quartu-s-elena/
Cantina di Soave,cantina@cantinasoave.it,Veneto,Verona,https://api.whatsapp.com/send?text=Cantina+di+Soave %0A%0A https://www.bereilvino.it/cantina/cantina-di-soave/,,https://www.bereilvino.it/cantina/cantina-di-soave/
Cantina di Talavè,info@talave.it,Sardegna,Ogliastra,https://api.whatsapp.com/send?text=Cantina+di+Talav%C3%A8 %0A%0A https://www.bereilvino.it/cantina/cantina-di-talave/,,https://www.bereilvino.it/cantina/cantina-di-talave/
Cantina di Tortona,info@cantinatortona.it,Piemonte,Alessandria,https://api.whatsapp.com/send?text=Cantina+di+Tortona %0A%0A https://www.bereilvino.it/cantina/cantina-di-tortona/,,https://www.bereilvino.it/cantina/cantina-di-tortona/
Cantina di Venosa,info@cantinadivenosa.it,Basilicata,Potenza,https://api.whatsapp.com/send?text=Cantina+di+Venosa %0A%0A https://www.bereilvino.it/cantina/cantina-di-venosa/,,https://www.bereilvino.it/cantina/cantina-di-venosa/
Cantina di Vicobarone S.c.,info@cantinavicobarone.com,Emilia Romagna,Piacenza,https://api.whatsapp.com/send?text=Cantina+di+Vicobarone+S.c. %0A%0A https://www.bereilvino.it/cantina/cantina-di-vicobarone-s-c/,,https://www.bereilvino.it/cantina/cantina-di-vicobarone-s-c/
Cantine Aliani,info@cantinealiani.com,Umbria,Perugia,https://api.whatsapp.com/send?text=Cantine+Aliani %0A%0A https://www.bereilvino.it/cantina/cantine-aliani/,,https://www.bereilvino.it/cantina/cantine-aliani/
Cantine Amato,vini.amato@tin.it,Sicilia,Messina,https://api.whatsapp.com/send?text=Cantine+Amato %0A%0A https://www.bereilvino.it/cantina/cantine-amato/,,https://www.bereilvino.it/cantina/cantine-amato/
Cantine Amerio,info@cantineamerio.it,Piemonte,Asti,https://api.whatsapp.com/send?text=Cantine+Amerio %0A%0A https://www.bereilvino.it/cantina/cantine-amerio/,,https://www.bereilvino.it/cantina/cantine-amerio/
Cantine Angelinetta,info@cantineangelinetta.com,Lombardia,Como,https://api.whatsapp.com/send?text=Cantine+Angelinetta %0A%0A https://www.bereilvino.it/cantina/cantine-angelinetta/,,https://www.bereilvino.it/cantina/cantine-angelinetta/
Cantine Antica Hirpinia,info@anticahirpinia.it,Campania,Avellino,https://api.whatsapp.com/send?text=Cantine+Antica+Hirpinia %0A%0A https://www.bereilvino.it/cantina/cantine-antica-hirpinia/,,https://www.bereilvino.it/cantina/cantine-antica-hirpinia/
Cantine Antigori,info@cantineantigori.it,Sardegna,Medio Campidano,https://api.whatsapp.com/send?text=Cantine+Antigori %0A%0A https://www.bereilvino.it/cantina/cantine-antigori/,,https://www.bereilvino.it/cantina/cantine-antigori/
Cantine Arione,arione@arione.it,Piemonte,Asti,https://api.whatsapp.com/send?text=Cantine+Arione %0A%0A https://www.bereilvino.it/cantina/cantine-arione/,,https://www.bereilvino.it/cantina/cantine-arione/
Cantine Babbo,info@cantinebabbo.it,Campania,Napoli,https://api.whatsapp.com/send?text=Cantine+Babbo %0A%0A https://www.bereilvino.it/cantina/cantine-babbo/,,https://www.bereilvino.it/cantina/cantine-babbo/
Cantine Bacchini,bacchini@cantinebacchini.it,Emilia Romagna,Piacenza,https://api.whatsapp.com/send?text=Cantine+Bacchini %0A%0A https://www.bereilvino.it/cantina/cantine-bacchini/,,https://www.bereilvino.it/cantina/cantine-bacchini/
Cantine Barbera,info@cantinebarbera.it,Sicilia,Agrigento,https://api.whatsapp.com/send?text=Cantine+Barbera %0A%0A https://www.bereilvino.it/cantina/cantine-barbera/,,https://www.bereilvino.it/cantina/cantine-barbera/
Cantine Barone,info@cantinebarone.it,Campania,Salerno,https://api.whatsapp.com/send?text=Cantine+Barone %0A%0A https://www.bereilvino.it/cantina/cantine-barone/,,https://www.bereilvino.it/cantina/cantine-barone/
Cantine Bellini,info@bellinicantine.it,Toscana,Firenze,https://api.whatsapp.com/send?text=Cantine+Bellini %0A%0A https://www.bereilvino.it/cantina/cantine-bellini/,,https://www.bereilvino.it/cantina/cantine-bellini/
Cantine Bellucci,info@cantinebellucci.com,Umbria,Perugia,https://api.whatsapp.com/send?text=Cantine+Bellucci %0A%0A https://www.bereilvino.it/cantina/cantine-bellucci/,,https://www.bereilvino.it/cantina/cantine-bellucci/
Cantine Benedetti,info@cantine-benedetti.com,Veneto,Verona,https://api.whatsapp.com/send?text=Cantine+Benedetti %0A%0A https://www.bereilvino.it/cantina/cantine-benedetti/,,https://www.bereilvino.it/cantina/cantine-benedetti/
Cantine Bergamaschi,cantinebergamaschi@fortanadeltaro.it,Emilia Romagna,Parma,https://api.whatsapp.com/send?text=Cantine+Bergamaschi %0A%0A https://www.bereilvino.it/cantina/cantine-bergamaschi/,,https://www.bereilvino.it/cantina/cantine-bergamaschi/
Cantine Bergamaschi,cantinebergamaschi@fortanadeltaro.it,Emilia Romagna,Parma,https://api.whatsapp.com/send?text=Cantine+Bergamaschi %0A%0A https://www.bereilvino.it/cantina/cantine-bergamaschi/,,https://www.bereilvino.it/cantina/cantine-bergamaschi/
Cantine Bonacchi,info@bonacchi.it,Toscana,Pistoia,https://api.whatsapp.com/send?text=Cantine+Bonacchi %0A%0A https://www.bereilvino.it/cantina/cantine-bonacchi/,,https://www.bereilvino.it/cantina/cantine-bonacchi/
Cantine Bonaparte,info@cantinebonaparte.com,Campania,Caserta,https://api.whatsapp.com/send?text=Cantine+Bonaparte %0A%0A https://www.bereilvino.it/cantina/cantine-bonaparte/,,https://www.bereilvino.it/cantina/cantine-bonaparte/
Cantine Bonifacio,info@cantinebonifacio.it,Basilicata,Potenza,https://api.whatsapp.com/send?text=Cantine+Bonifacio %0A%0A https://www.bereilvino.it/cantina/cantine-bonifacio/,,https://www.bereilvino.it/cantina/cantine-bonifacio/
Cantine Borgo di Colloredo,info@borgodicolloredo.com,Molise,Campobasso,https://api.whatsapp.com/send?text=Cantine+Borgo+di+Colloredo %0A%0A https://www.bereilvino.it/cantina/cantine-borgo-di-colloredo/,,https://www.bereilvino.it/cantina/cantine-borgo-di-colloredo/
Cantine Botta,info@cantinebotta.it,Puglia,Bari,https://api.whatsapp.com/send?text=Cantine+Botta %0A%0A https://www.bereilvino.it/cantina/cantine-botta/,,https://www.bereilvino.it/cantina/cantine-botta/
Cantine Burgò,info@cantineburgo.it,Sicilia,Trapani,https://api.whatsapp.com/send?text=Cantine+Burg%C3%B2 %0A%0A https://www.bereilvino.it/cantina/cantine-burgo/,,https://www.bereilvino.it/cantina/cantine-burgo/
Cantine Caggiano Antonio,info@cantinecaggiano.it,Campania,Avellino,https://api.whatsapp.com/send?text=Cantine+Caggiano+Antonio %0A%0A https://www.bereilvino.it/cantina/cantine-caggiano-antonio/,,https://www.bereilvino.it/cantina/cantine-caggiano-antonio/
Cantine Calleri,cantinecalleri@gmail.com,Liguria,Savona,https://api.whatsapp.com/send?text=Cantine+Calleri %0A%0A https://www.bereilvino.it/cantina/cantine-calleri/,,https://www.bereilvino.it/cantina/cantine-calleri/
Cantine Capecci,info@vinicapecci.it,Marche,Ascoli Piceno,https://api.whatsapp.com/send?text=Cantine+Capecci %0A%0A https://www.bereilvino.it/cantina/cantine-capecci/,,https://www.bereilvino.it/cantina/cantine-capecci/
Cantine Caputo,info@caputo.it,Campania,Caserta,https://api.whatsapp.com/send?text=Cantine+Caputo %0A%0A https://www.bereilvino.it/cantina/cantine-caputo/,,https://www.bereilvino.it/cantina/cantine-caputo/
Cantine Capuzzimati,info@cantinecapuzzimati.com,Puglia,Taranto,https://api.whatsapp.com/send?text=Cantine+Capuzzimati %0A%0A https://www.bereilvino.it/cantina/cantine-capuzzimati/,,https://www.bereilvino.it/cantina/cantine-capuzzimati/
Cantine Carboni,info@vinicarboni.it,Sardegna,Nuoro,https://api.whatsapp.com/send?text=Cantine+Carboni %0A%0A https://www.bereilvino.it/cantina/cantine-carboni/,,https://www.bereilvino.it/cantina/cantine-carboni/
Cantine Carpentiere,info@cantinecarpentiere.it,Puglia,Bari,https://api.whatsapp.com/send?text=Cantine+Carpentiere %0A%0A https://www.bereilvino.it/cantina/cantine-carpentiere/,,https://www.bereilvino.it/cantina/cantine-carpentiere/
Cantine Casabella,info@cantinecasabella.com,Emilia Romagna,Piacenza,https://api.whatsapp.com/send?text=Cantine+Casabella %0A%0A https://www.bereilvino.it/cantina/cantine-casabella/,,https://www.bereilvino.it/cantina/cantine-casabella/
